HouseID,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,house_value
9554,-120.64,37.38,19,2256,449,1469,435,84600
9555,-120.65,37.33,25,1731,311,810,266,107600
9556,-120.59,37.39,16,4717,1119,3589,1017,72800
9557,-120.63,37.41,27,2083,444,1462,479,69100
9558,-120.57,37.43,39,2235,412,1268,402,74600
9559,-120.6,37.37,10,3075,498,1368,487,130100
9560,-120.6,37.36,27,2521,484,1307,456,86900
9561,-120.63,37.36,16,1605,282,866,284,110200
9562,-120.62,37.35,18,874,203,572,190,71000
9563,-120.62,37.36,15,3455,729,2014,659,83500
9564,-120.62,37.37,8,2608,428,1530,435,102100
9565,-120.59,37.36,11,3946,978,2814,953,87300
9566,-120.6,37.35,34,1722,316,904,315,66100
9567,-120.61,37.35,34,1900,401,1009,385,75000
9568,-120.62,37.35,20,1457,372,1000,346,69200
9569,-120.61,37.32,18,5009,826,2497,805,146300
9570,-120.6,37.34,34,1830,431,1304,415,68900
9571,-120.61,37.36,16,638,,380,132,87500
9572,-120.57,37.35,18,704,176,520,154,101300
9573,-120.6,37.35,19,3874,676,2441,707,88600
9574,-120.59,37.35,15,3249,613,1569,595,88000
9575,-120.58,37.36,33,3564,716,2603,696,67500
9576,-120.64,37.2,16,2236,438,1361,393,125000
9577,-120.55,37.32,21,1410,229,590,205,141400
9578,-120.49,37.26,28,2159,416,1283,378,83000
9579,-120.5,37.37,18,8606,1678,5303,1644,79700
9580,-120.41,37.16,21,1684,341,1052,312,95800
9581,-120.51,37.32,13,2109,477,1108,466,89600
9582,-120.49,37.32,10,1275,255,620,240,118300
9583,-120.5,37.32,13,1936,384,1158,367,83200
9584,-120.49,37.32,13,3474,927,2149,821,85300
9585,-120.48,37.32,13,3641,897,1737,788,130600
9586,-120.47,37.32,15,3952,984,2024,1026,121600
9587,-120.5,37.34,16,1245,231,956,219,108000
9588,-120.48,37.34,8,6146,1017,2821,987,127600
9589,-120.47,37.34,9,2934,511,1227,501,117200
9590,-120.43,37.32,16,1170,178,566,181,125300
9591,-120.45,37.32,21,1318,202,618,197,117800
9592,-120.45,37.32,19,3136,466,1631,484,101400
9593,-120.46,37.33,4,786,116,368,109,138200
9594,-120.46,37.33,17,6111,1171,2950,1104,98800
9595,-120.44,37.31,16,3369,532,1770,574,126200
9596,-120.45,37.31,20,4379,753,2055,716,133500
9597,-120.46,37.31,26,3170,572,1524,565,95300
9598,-120.48,37.31,42,2361,512,1684,511,75600
9599,-120.5,37.31,36,2162,433,1048,451,81800
9600,-120.49,37.31,45,1834,421,1405,407,72400
9601,-120.48,37.3,49,2919,719,1956,679,88500
9602,-120.48,37.3,39,1015,356,875,313,67000
9603,-120.49,37.3,50,985,309,621,250,60900
9604,-120.44,37.31,21,6911,1341,3967,1297,95200
9605,-120.46,37.31,35,2042,378,953,356,87800
9606,-120.47,37.3,40,3693,771,2102,742,75000
9607,-120.46,37.3,36,3346,739,2151,713,68300
9608,-120.51,37.29,20,4927,1042,4205,1009,79800
9609,-120.5,37.3,29,1572,456,1697,429,63200
9610,-120.49,37.3,35,1313,324,1350,343,57600
9611,-120.49,37.29,17,2414,594,2487,582,62700
9612,-120.47,37.29,16,749,222,1277,224,60900
9613,-120.48,37.29,17,2266,693,3200,664,60400
9614,-120.47,37.28,19,1548,319,1227,309,73300
9615,-120.49,37.28,11,1721,381,1708,373,57100
9616,-120.44,37.28,12,2855,598,1658,586,81100
9617,-120.44,37.29,18,1260,268,576,263,101500
9618,-120.46,37.29,30,2972,635,1940,590,72300
9619,-120.43,37.35,15,1613,203,673,213,212200
9620,-120.4,37.3,28,1401,,967,257,89400
9621,-120.3,37.34,33,993,186,556,175,103600
9622,-120.32,37.29,38,576,,478,112,59600
9623,-120.31,37.29,40,1542,341,1283,341,55900
9624,-120.31,37.29,36,969,206,732,175,57600
9625,-120.32,37.29,9,695,188,810,190,56300
9626,-120.25,37.23,34,1656,328,1110,332,59900
9627,-120.24,37.21,31,2447,465,1313,352,93800
9628,-120.35,37.31,17,605,159,416,83,87500
9629,-121,37.25,31,1923,341,806,349,97600
9630,-121,37.26,45,1750,371,847,354,77400
9631,-121,37.25,21,1937,389,1002,373,96200
9632,-121.01,37.25,16,2216,458,1135,424,97500
9633,-121.06,37.18,30,2603,507,1491,473,123400
9634,-120.89,37.21,25,3301,678,994,306,97200
9635,-121.02,37.09,17,1118,270,560,244,112500
9636,-121.02,36.94,33,1541,313,880,272,117700
9637,-120.77,37.01,28,1689,378,1057,267,156300
9638,-120.95,37.09,43,1116,222,801,207,97200
9639,-120.85,37.08,3,3425,611,1588,459,147800
9640,-120.85,37.07,16,1795,362,1642,340,86300
9641,-120.84,37.07,24,1520,335,882,306,100000
9642,-120.84,37.06,14,1506,380,1096,352,78500
9643,-120.85,37.06,31,2609,645,1796,629,82000
9644,-120.87,37.07,26,2036,401,1343,414,88600
9645,-120.87,37.05,29,4176,779,2092,741,104200
9646,-120.85,37.05,32,2893,481,1198,466,140600
9647,-120.84,37.05,8,1944,283,814,276,165500
9648,-120.79,37.08,9,97,20,91,22,55000
9649,-120.83,37.07,16,3736,761,1942,730,120200
9650,-120.82,37.05,15,1385,288,775,255,140600
9651,-120.65,37.09,22,886,173,595,161,150000
9652,-120.61,37.03,34,1841,354,1019,356,67500
9653,-120.7,36.99,32,320,73,222,78,87500
9654,-120.65,36.98,26,1787,364,1548,362,49500
9655,-120.63,36.98,20,2380,489,1581,505,61300
9656,-120.64,36.99,23,2363,449,1168,410,75700
9657,-120.62,36.99,32,2455,508,1344,492,69400
9658,-120.67,37.37,18,164,30,104,32,87500
9659,-121.16,41.78,42,2918,576,1182,440,44000
9660,-121.18,41.31,22,2124,432,829,313,57500
9661,-120.87,41.54,21,1091,208,660,188,34600
9662,-120.51,41.35,16,2843,564,892,386,69100
9663,-120.48,41.82,20,1367,284,429,181,47500
9664,-120.08,41.79,34,1355,262,434,178,56100
9665,-120.12,41.4,33,2820,515,976,403,52600
9666,-120.55,41.61,22,9047,1831,4276,1622,47900
9667,-119.54,38.51,14,1250,272,721,234,95700
9668,-119.44,38.53,20,1963,434,682,273,97800
9669,-119.3,38.26,19,3325,660,750,286,114800
9670,-118.98,38.03,15,991,277,419,170,82500
9671,-119.07,37.8,12,1736,352,330,123,160700
9672,-119.08,37.78,17,1631,335,285,128,130000
9673,-118.45,37.7,15,2199,453,899,347,107800
9674,-118.74,37.58,20,3301,779,1085,448,159300
9675,-118.96,37.64,11,3934,697,901,345,242700
9676,-119.02,37.64,14,5919,1278,265,112,221400
9677,-118.98,37.65,18,1795,416,483,208,169800
9678,-118.99,37.65,20,2474,625,338,141,195500
9679,-118.98,37.64,17,3769,908,1160,453,188900
9680,-118.97,37.64,13,1907,544,575,234,162500
9681,-118.97,37.64,14,2284,622,342,137,87500
9682,-118.97,37.64,14,1847,439,238,98,137500
9683,-118.99,37.63,10,7744,1573,483,224,231800
9684,-121.64,36.72,17,4203,816,2900,827,159900
9685,-121.63,36.71,19,5015,1013,3251,940,152900
9686,-121.62,36.71,24,4195,706,2200,647,177800
9687,-121.62,36.74,30,1337,253,838,247,165400
9688,-121.64,36.7,32,4089,735,2927,713,142500
9689,-121.65,36.7,29,4964,1056,2773,1036,148100
9690,-121.66,36.71,27,4131,886,2002,815,157500
9691,-121.66,36.7,33,3252,630,2010,641,158100
9692,-121.65,36.69,21,7884,2011,4907,1919,160300
9693,-121.64,36.68,16,6568,1603,6012,1565,156100
9694,-121.63,36.68,24,2591,739,3243,702,108500
9695,-121.61,36.68,37,3149,833,3456,788,127600
9696,-121.62,36.68,43,2534,592,2448,603,130500
9697,-121.61,36.69,19,9899,2617,11272,2528,118500
9698,-121.61,36.67,39,3260,821,3130,793,119200
9699,-121.62,36.67,45,1827,408,1507,410,129000
9700,-121.62,36.67,31,2697,690,2220,665,135200
9701,-121.63,36.67,34,2486,560,2443,557,130400
9702,-121.64,36.67,28,256,66,214,60,137500
9703,-121.63,36.65,44,309,121,315,80,112500
9704,-121.64,36.66,24,3174,506,1466,535,248100
9705,-121.65,36.66,30,3745,767,1762,748,214200
9706,-121.65,36.66,42,4261,840,2013,801,221000
9707,-121.65,36.67,52,2351,459,1169,439,169600
9708,-121.65,36.67,28,1926,556,1717,535,123200
9709,-121.66,36.68,10,913,265,508,251,147500
9710,-121.66,36.67,40,2878,592,1444,564,192300
9711,-121.66,36.67,40,2497,520,1275,508,193100
9712,-121.67,36.66,19,9371,1980,4259,1882,189700
9713,-121.67,36.67,24,3071,544,1477,560,222500
9714,-121.68,36.67,26,5745,1017,2780,996,202300
9715,-121.67,36.68,38,5561,1292,3523,1253,168300
9716,-121.66,36.69,6,10613,2485,7249,2375,168900
9717,-121.79,36.85,28,1049,235,705,208,150000
9718,-121.77,36.87,37,424,65,266,64,293800
9719,-121.73,36.9,23,2392,721,3074,718,136900
9720,-121.71,36.9,16,1680,285,1103,275,253800
9721,-121.68,36.9,13,833,130,405,127,322900
9722,-121.66,36.89,15,2608,458,1531,457,253500
9723,-121.76,36.83,28,1445,268,1017,284,211000
9724,-121.73,36.86,28,827,178,703,144,175700
9725,-121.71,36.88,19,2528,554,2332,492,177000
9726,-121.73,36.85,22,1304,278,887,227,206300
9727,-121.7,36.84,19,2511,465,1551,450,231900
9728,-121.65,36.85,20,2606,424,1361,426,245100
9729,-121.69,36.8,19,2164,410,1309,426,185300
9730,-121.74,36.79,16,3841,620,1799,611,245300
9731,-121.72,36.81,18,1984,379,1078,359,229900
9732,-121.69,36.81,18,2837,522,1454,458,221000
9733,-121.66,36.82,17,3921,654,1895,641,238700
9734,-121.64,36.82,18,1819,283,919,295,222500
9735,-121.76,36.75,21,1141,257,671,195,155700
9736,-121.7,36.77,21,2294,478,1306,430,227200
9737,-121.76,36.77,27,1608,503,2031,498,121000
9738,-121.75,36.77,25,1851,418,1678,390,135300
9739,-121.75,36.76,32,1740,399,1563,389,132400
9740,-121.64,36.74,30,2628,444,1372,432,175000
9741,-121.64,36.8,18,5915,1000,2975,975,255200
9742,-121.6,36.81,18,1575,230,751,219,286500
9743,-121.65,36.77,15,2191,358,1150,330,227500
9744,-121.68,36.72,12,19234,4492,12153,4372,152800
9745,-121.7,36.67,37,641,129,458,142,252600
9746,-121.62,36.63,52,1437,298,836,257,165500
9747,-121.54,36.7,12,6758,1241,3918,1100,201700
9748,-121.62,36.69,11,4712,1098,5982,1105,135700
9749,-121.62,36.69,12,512,144,767,149,72900
9750,-121.69,36.62,19,1907,323,681,270,244900
9751,-121.7,36.6,19,3562,530,1607,505,283100
9752,-121.67,36.58,11,5892,837,2327,812,291800
9753,-121.59,36.55,34,737,140,362,138,270000
9754,-121.7,36.55,21,3905,583,1528,586,336600
9755,-121.69,36.52,15,4037,586,1596,557,390100
9756,-121.43,36.5,14,1835,468,1867,461,129800
9757,-121.44,36.51,31,1636,380,1468,339,114700
9758,-121.45,36.51,29,1045,311,1245,273,112500
9759,-121.42,36.57,13,2685,621,2474,573,134100
9760,-121.48,36.49,28,1006,228,738,193,210700
9761,-121.74,36.49,33,2952,565,1264,517,274600
9762,-121.73,36.5,27,3184,520,1121,493,377000
9763,-121.74,36.47,28,1973,343,970,349,279100
9764,-121.7,36.48,19,2150,479,1052,428,288400
9765,-121.62,36.43,20,1335,290,717,243,230600
9766,-121.66,36.37,9,1580,287,465,208,405800
9767,-121.31,36.42,21,2740,615,2630,564,102700
9768,-121.32,36.42,20,1054,269,1219,273,76600
9769,-121.32,36.43,22,2927,637,2546,618,114300
9770,-121.33,36.43,40,622,194,902,196,109100
9771,-121.4,36.38,39,2288,529,1449,410,190600
9772,-121.23,36.33,23,2095,536,1858,457,92400
9773,-121.25,36.32,12,4776,1082,4601,1066,100500
9774,-121.26,36.32,30,146,41,164,40,206300
9775,-121.24,36.33,13,1642,418,1534,388,125500
9776,-121.24,36.34,33,1691,308,792,262,164600
9777,-121.12,36.21,16,1720,473,1427,291,76200
9778,-121.13,36.21,27,1476,352,1156,358,137900
9779,-121.13,36.21,30,1484,414,1200,351,95800
9780,-121.13,36.21,34,2504,550,1810,547,113700
9781,-121.13,36.2,16,1868,443,1323,436,163200
9782,-121.02,36.24,12,2198,507,1971,502,100000
9783,-121.2,36.14,12,3738,710,2337,664,135000
9784,-121.39,36.16,28,1057,249,288,130,146900
9785,-121.32,35.95,31,372,68,479,67,200000
9786,-121,35.94,16,3077,628,1479,536,114600
9787,-120.79,36.06,29,1916,386,1019,314,87500
9788,-120.51,35.91,39,768,162,264,118,250000
9789,-121.91,36.42,14,1078,261,382,171,210000
9790,-121.84,36.25,20,958,245,590,189,362500
9791,-121.62,36.14,25,726,274,411,214,450000
9792,-121.87,36.55,20,10053,1768,3083,1621,387500
9793,-121.82,36.54,22,1746,363,886,364,378800
9794,-121.77,36.53,18,2321,358,803,341,426000
9795,-121.84,36.52,18,3165,533,1312,434,357400
9796,-121.88,36.49,28,2830,458,898,370,500001
9797,-121.92,36.57,42,3944,738,1374,598,394400
9798,-121.91,36.55,39,5468,834,1782,712,398800
9799,-121.92,36.54,33,5323,887,1670,740,468000
9800,-121.92,36.56,40,2124,449,643,341,369100
9801,-121.94,36.55,30,2722,584,628,384,487100
9802,-121.92,36.56,39,2144,538,749,419,364000
9803,-121.92,36.55,37,2190,419,490,300,465800
9804,-121.92,36.55,44,3494,635,693,415,452800
9805,-121.92,36.55,52,2616,483,582,313,500001
9806,-121.95,36.61,31,1736,250,497,170,407800
9807,-121.93,36.59,25,2201,353,622,295,386500
9808,-121.95,36.6,32,3152,504,793,426,469900
9809,-121.95,36.59,22,3553,530,1108,441,417100
9810,-121.94,36.58,23,4911,693,1480,606,500000
9811,-121.94,36.57,28,3153,409,569,271,500001
9812,-121.93,36.6,33,3455,683,1704,663,225700
9813,-121.92,36.61,29,3735,808,1873,757,253800
9814,-121.93,36.62,34,2351,,1063,428,278000
9815,-121.92,36.61,27,3044,661,1229,618,268000
9816,-121.93,36.62,39,869,173,406,165,253800
9817,-121.92,36.62,52,974,190,403,181,236500
9818,-121.92,36.62,52,1001,191,425,184,241700
9819,-121.92,36.62,47,1811,401,948,375,249300
9820,-121.91,36.62,52,1431,300,657,293,240100
9821,-121.92,36.62,52,867,199,391,187,234600
9822,-121.92,36.62,52,1410,303,578,285,235400
9823,-121.92,36.62,52,728,161,313,142,254500
9824,-121.91,36.62,40,1292,271,504,230,258300
9825,-121.91,36.62,30,724,167,325,155,247900
9826,-121.71,36.78,19,2371,324,944,332,240200
9827,-121.92,36.62,52,2584,599,790,444,286400
9828,-121.91,36.62,52,541,157,240,145,290000
9829,-121.91,36.62,52,1220,267,488,265,243800
9830,-121.91,36.63,42,817,194,391,193,279200
9831,-121.93,36.63,28,3983,852,1582,778,313900
9832,-121.93,36.63,33,1740,342,638,329,319800
9833,-121.92,36.63,40,1076,193,406,180,311100
9834,-121.93,36.63,41,1049,198,428,183,287500
9835,-121.92,36.63,36,877,175,349,168,339100
9836,-121.89,36.63,20,1834,554,971,514,217300
9837,-121.9,36.61,29,3412,827,1574,759,217100
9838,-121.91,36.61,30,2755,597,1519,554,234600
9839,-121.92,36.61,27,1619,352,831,344,226400
9840,-121.92,36.61,21,1242,340,834,362,243800
9841,-121.9,36.6,39,1629,423,804,386,236500
9842,-121.9,36.6,33,2461,649,1234,601,225000
9843,-121.9,36.6,45,2249,412,944,429,260300
9844,-121.9,36.59,42,2689,510,1023,459,301000
9845,-121.9,36.58,31,1431,,704,393,289300
9846,-121.91,36.59,31,2034,335,966,322,291300
9847,-121.91,36.6,35,2605,410,1110,406,329500
9848,-121.91,36.59,17,5039,833,1678,710,339100
9849,-121.89,36.6,40,626,164,337,150,225000
9850,-121.89,36.6,19,656,200,248,173,500000
9851,-121.88,36.6,30,1671,469,760,375,178100
9852,-121.88,36.59,30,1822,505,932,496,179500
9853,-121.89,36.59,18,2700,937,1042,744,150000
9854,-121.89,36.59,32,784,112,262,114,500001
9855,-121.88,36.58,29,4910,871,3438,904,450000
9856,-121.86,36.58,20,6332,991,2668,955,347700
9857,-121.81,36.57,13,3030,413,1027,363,500001
9858,-121.87,36.61,21,1616,400,688,384,278800
9859,-121.86,36.6,31,1044,285,762,301,195300
9860,-121.86,36.6,21,3634,1011,1985,917,156300
9861,-121.86,36.6,33,1409,307,633,290,191200
9862,-121.85,36.6,21,2381,701,1264,659,218000
9863,-121.85,36.59,42,891,203,525,212,186300
9864,-121.84,36.59,34,3852,733,1661,696,221300
9865,-121.83,36.61,27,5665,1281,3612,1191,142100
9866,-121.83,36.6,30,2748,502,1491,535,185000
9867,-121.84,36.61,26,2902,761,2258,719,128900
9868,-121.84,36.6,30,2958,691,1616,666,191800
9869,-121.84,36.61,21,2876,802,2487,795,112800
9870,-121.84,36.61,15,2190,586,1570,510,122300
9871,-121.82,36.61,24,2437,438,1430,444,169100
9872,-121.83,36.61,26,3723,789,2563,747,133100
9873,-121.83,36.61,27,2248,466,1644,453,131200
9874,-121.83,36.62,33,2938,576,1516,568,162400
9875,-121.83,36.62,33,1771,398,1037,388,161800
9876,-121.85,36.6,41,3138,717,1890,642,140400
9877,-121.85,36.61,38,238,,191,67,125000
9878,-121.86,36.63,37,338,109,231,100,108300
9879,-121.84,36.62,26,32,8,27,10,150000
9880,-121.79,36.64,11,32627,6445,28566,6082,118800
9881,-121.8,36.68,18,8581,1957,6071,1889,162200
9882,-121.79,36.68,22,6912,1513,3794,1455,168300
9883,-121.8,36.72,14,2493,407,1296,418,190000
9884,-121.8,36.69,12,3877,914,2274,858,194800
9885,-121.77,36.71,18,6601,1395,3562,1299,174800
9886,-122.29,38.3,52,144,54,89,48,162500
9887,-122.29,38.3,52,935,224,315,207,146900
9888,-122.3,38.3,21,1108,269,524,274,154600
9889,-122.3,38.3,52,1128,207,450,197,154600
9890,-122.29,38.3,52,1219,288,847,283,183300
9891,-122.28,38.29,23,1398,388,1112,406,140200
9892,-122.29,38.29,52,3217,742,1670,671,163100
9893,-122.3,38.29,48,2278,477,1219,453,154000
9894,-122.3,38.29,40,1739,318,744,312,156100
9895,-122.29,38.28,38,2308,425,1272,406,134200
9896,-122.26,38.29,10,969,160,482,180,218100
9897,-122.27,38.29,36,1446,306,678,295,153000
9898,-122.28,38.3,23,526,152,245,130,142500
9899,-122.28,38.29,19,531,112,139,80,325000
9900,-122.27,38.29,20,3870,795,2088,774,152700
9901,-122.26,38.28,24,2831,502,1462,503,158300
9902,-122.27,38.28,37,1170,303,766,302,136200
9903,-122.26,38.31,33,4518,704,1776,669,281100
9904,-122.27,38.32,31,1267,319,545,297,206800
9905,-122.27,38.31,44,3030,589,1373,582,155200
9906,-122.28,38.32,12,4609,1005,2293,960,194500
9907,-122.29,38.32,23,4312,993,2317,934,153200
9908,-122.3,38.32,20,2063,486,1045,460,153200
9909,-122.3,38.31,34,1797,395,1162,407,137500
9910,-122.29,38.31,25,4927,1005,2756,998,162900
9911,-122.28,38.31,52,58,18,48,22,166700
9912,-122.29,38.31,45,3075,754,1635,723,139800
9913,-122.3,38.3,44,3690,809,1922,736,139800
9914,-122.31,38.34,19,4187,684,1827,605,210400
9915,-122.31,38.33,21,1922,344,1051,342,183300
9916,-122.3,38.33,15,4741,956,2043,856,183600
9917,-122.31,38.33,26,2155,339,956,365,174700
9918,-122.31,38.32,33,2463,421,1235,465,161500
9919,-122.32,38.33,17,851,118,370,123,209300
9920,-122.33,38.33,15,3193,468,1303,426,202600
9921,-122.32,38.32,19,2922,417,1221,442,238700
9922,-122.32,38.32,22,2483,528,1478,492,164400
9923,-122.31,38.32,35,3997,762,2074,703,138100
9924,-122.32,38.32,26,2710,498,1439,484,175200
9925,-122.33,38.31,14,6778,947,2768,1014,258900
9926,-122.31,38.3,25,3883,740,1641,676,187300
9927,-122.31,38.31,32,2577,458,1172,447,175500
9928,-122.31,38.3,45,3023,659,1789,657,126000
9929,-122.32,38.29,21,1607,356,834,352,177900
9930,-122.33,38.29,14,3541,499,1577,459,269900
9931,-122.3,38.29,20,1789,434,1113,398,139700
9932,-122.3,38.29,25,1701,427,1021,399,142100
9933,-122.3,38.28,31,1633,316,944,300,158700
9934,-122.31,38.27,34,1748,284,783,303,194400
9935,-122.3,38.27,4,1051,263,455,248,130200
9936,-122.3,38.25,18,3548,880,1476,699,163400
9937,-122.21,38.28,35,1273,210,555,181,269300
9938,-122.24,38.25,33,213,36,91,33,187500
9939,-122.28,38.22,42,106,18,40,25,275000
9940,-122.29,38.19,13,7065,1259,3864,1221,148600
9941,-122.25,38.17,34,778,137,406,136,121300
9942,-122.23,38.17,45,350,,225,72,216700
9943,-122.25,38.16,17,4459,944,1812,888,106700
9944,-122.26,38.16,23,2840,491,1586,466,130400
9945,-122.39,38.37,33,1066,191,403,163,240800
9946,-122.37,38.33,29,1868,291,764,284,195100
9947,-122.35,38.3,18,3735,557,1504,521,243100
9948,-122.33,38.21,33,2017,370,949,342,228600
9949,-122.4,38.34,33,1408,273,520,212,242500
9950,-122.33,38.38,28,1020,169,504,164,287500
9951,-122.4,38.41,20,4867,1015,1725,1015,267600
9952,-122.32,38.35,20,3494,549,1673,541,185200
9953,-122.36,38.41,18,1808,400,968,370,175000
9954,-122.36,38.4,16,2716,546,898,500,201200
9955,-122.18,38.35,24,407,68,175,61,216700
9956,-122.21,38.41,12,4270,654,1624,598,331300
9957,-122.29,38.4,28,2024,340,844,309,361100
9958,-122.33,38.39,36,831,122,272,109,304800
9959,-122.28,38.34,44,1066,190,416,174,304000
9960,-122.26,38.36,25,1821,344,349,179,398800
9961,-122.26,38.33,34,2048,316,780,267,339200
9962,-122.23,38.33,31,3440,574,1538,537,325900
9963,-122.24,38.31,38,1938,301,823,285,280800
9964,-122.52,38.53,35,1227,236,548,207,336700
9965,-122.48,38.48,29,2278,397,765,322,348200
9966,-122.4,38.46,33,2542,466,1099,420,248500
9967,-122.47,38.51,18,2487,516,980,503,187500
9968,-122.47,38.51,25,928,195,413,184,196900
9969,-122.48,38.51,49,1977,393,741,339,247600
9970,-122.48,38.5,37,3049,,1287,439,276500
9971,-122.47,38.5,23,2191,415,959,361,214500
9972,-122.45,38.51,18,1297,337,610,312,184400
9973,-122.4,38.53,24,1741,289,564,231,248400
9974,-122.44,38.57,26,2101,390,2171,360,159700
9975,-122.45,38.58,34,2517,483,1324,464,189400
9976,-122.47,38.6,20,1036,202,589,194,303300
9977,-122.48,38.54,37,1898,359,973,340,256600
9978,-122.46,38.53,32,1735,331,785,309,275800
9979,-122.27,38.68,18,742,142,343,119,98400
9980,-122.26,38.57,22,509,103,139,73,152800
9981,-122.27,38.53,22,678,137,336,103,142500
9982,-122.18,38.49,15,1743,366,655,264,146900
9983,-122.52,38.67,35,1705,321,708,253,300000
9984,-122.59,38.56,43,2088,379,721,293,245000
9985,-122.57,38.58,18,2083,506,926,487,225000
9986,-122.58,38.59,33,1239,262,539,246,195800
9987,-122.58,38.58,32,2723,637,1549,556,183100
9988,-122.59,38.58,18,3753,752,1454,668,185700
